"ID_evenement","Systeme","Categorie","Date","app.mthd","app.mthd.ts","app.mthd.bc","app.mthd.os","app.mthd.cs","incorp.shallow","incorp.deep","man.source.pig","ct","dt","f","s","e","ei","j","er","f0","r1","r2","r3","f4","r5","jinst"
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,40,1,0.222678436262481,18.3297384213295,21.819250921565,0.0553496747254485,0.0553496747254485,0.400559019708567,0.759956486399866,0.0456038620857986,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0543649918024418
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,41,1,0.198109420174598,18.0121511470216,21.873422608955,0.0541716873899247,0.0541716873899247,0.401553506552999,0.759956486399866,0.0492281466627108,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0531965573043937
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,42,1,0.176317314803839,17.6987581540634,21.9256234329286,0.0522008239736209,0.0522008239736209,0.402511812177423,0.759956486399866,0.0488531193769975,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0513017674496176
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,43,1,0.156501353725455,17.389641980751,21.9765044191353,0.0508809862066997,0.0508809862066997,0.403445888146851,0.759956486399866,0.0515395477174714,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0500085598956913
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,44,1,0.138802170546192,17.0848628436454,22.0257964682984,0.0492920491631104,0.0492920491631104,0.404350794321824,0.759956486399866,0.0523338849760795,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0484715026372375
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,45,1,0.121454462600868,16.7844224492014,22.0751942680065,0.0493977997081423,0.0493977997081423,0.405257641871173,0.759956486399866,0.065829197693462,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0484780552722254
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,46,1,0.104938015087095,16.48828252175,22.1241878914004,0.0489936233939083,0.0489936233939083,0.406157069529308,0.759956486399866,0.0784884667023604,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0480049613927868
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,47,1,0.0895615277686445,16.1964318016861,22.1724118575875,0.0482239661870487,0.0482239661870487,0.407042367777711,0.759956486399866,0.0907629040706549,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.047193479146057
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,48,1,0.0755995117210626,15.9088788770652,22.2195150443265,0.0471031867389549,0.0471031867389549,0.407907090694787,0.759956486399866,0.101794936662989,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0460667055729592
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,49,1,0.0630842159284647,15.6256421014936,22.2653785905472,0.0458635462207866,0.0458635462207866,0.408749056222412,0.759956486399866,0.113298140878629,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0448352359592265
