"ID_evenement","Systeme","Categorie","Date","app.mthd","app.mthd.ts","app.mthd.bc","app.mthd.os","app.mthd.cs","incorp.shallow","incorp.deep","man.source.pig","ct","dt","f","s","e","ei","j","er","f0","r1","r2","r3","f4","r5","jinst"
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,1,1,36.3296666379701,15.4412521866668,2.47459014066215,2.47459014066215,2.47459014066215,0.0454286631785532,0.759956486399866,0.0628769467770044,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,2.32154169214232
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,2,1,31.7076684711419,17.4393807599134,4.83743707632759,2.36284693566543,2.36284693566543,0.0888059383963795,0.759956486399866,0.068395021933806,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,2.21070919777666
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,3,1,27.5545450679584,19.1073971828676,7.03251902438681,2.19508194805922,2.19508194805922,0.129103374658298,0.759956486399866,0.0727099729214777,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,2.04957587719841
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,4,1,23.9320428910215,20.48494620831,8.96336708437113,1.93084805998432,1.93084805998432,0.164549990534056,0.759956486399866,0.0732681404271921,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,1.80286447868921
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,5,1,20.7740910125086,21.6105996619393,10.6617714609871,1.69840437661601,1.69840437661601,0.195729392366484,0.759956486399866,0.0738305927779135,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,1.5858866475256
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,6,1,18.0630684955102,22.5195016662039,12.1139203210056,1.45214886001844,1.45214886001844,0.222388021754398,0.759956486399866,0.0721560576181889,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,1.35767521026104
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,7,1,15.8213188525008,23.2463796872326,13.2659039223963,1.15198360139069,1.15198360139069,0.243536200660822,0.759956486399866,0.0648300250836683,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,1.08176507408944
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,8,1,14.0487064524425,23.826020028816,14.0856799630133,0.819776040617011,0.819776040617011,0.258585694724139,0.759956486399866,0.0511469118374371,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.776014576698158
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,9,1,12.444774683379,24.2820522604529,14.8521943872502,0.766514424236878,0.766514424236878,0.272657409077143,0.759956486399866,0.0535484043571291,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.724964369778459
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,10,1,11.0632951024013,24.6299222753458,15.4980708300638,0.645876442813629,0.645876442813629,0.284514444669992,0.759956486399866,0.0499868601710398,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.6124249653735
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,11,1,9.85363259193116,24.8847507967443,16.0604132293822,0.562342399318437,0.562342399318437,0.294837957654983,0.759956486399866,0.0481116140800353,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.534094376456459
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,12,1,8.82499797947943,25.0600777915321,16.5178385975774,0.457425368195192,0.457425368195192,0.30323539795817,0.759956486399866,0.0425707153128028,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.436129560479304
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,13,1,7.90885263517406,25.1671011459633,16.9288525622942,0.411013964716801,0.411013964716801,0.310780815139782,0.759956486399866,0.0419245659716253,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.39227643046419
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,14,1,7.10332031227961,25.2145429896952,17.2876222837214,0.358769721427194,0.358769721427194,0.317367129602758,0.759956486399866,0.0397393053867703,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.343096657825151
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,15,1,6.39306166059088,25.2103718100681,17.6023982191777,0.314775935456289,0.314775935456289,0.323145803700575,0.759956486399866,0.0376679485171489,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.30161909959182
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,16,1,5.73302877799852,25.1603468677747,17.9132372188993,0.310838999721597,0.310838999721597,0.328852203313616,0.759956486399866,0.0412882240524756,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.297391502258825
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,17,1,5.15978512419415,25.0699444240193,18.1787860326365,0.265548813737205,0.265548813737205,0.333727163178082,0.759956486399866,0.0376679485171489,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.254825401876026
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,18,1,4.64519270719855,24.9447402776127,18.422199960224,0.24341392758754,0.24341392758754,0.3381957695738,0.759956486399866,0.0373809885268093,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.233806793461671
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,19,1,4.17829502796042,24.7889195850653,18.6507676689681,0.228567708744063,0.228567708744063,0.342391828259805,0.759956486399866,0.0382484940649392,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.219602562577169
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,20,1,3.72280379788305,24.6049713750999,18.8987506323759,0.247982963407789,0.247982963407789,0.34694431326876,0.759956486399866,0.0477450927042999,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.2370910127531
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,21,1,3.26871866810273,24.3938144060403,19.1756680366089,0.276917404233018,0.276917404233018,0.352027978348673,0.759956486399866,0.0623979409179117,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.262797419390609
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,22,1,2.84985420112897,24.1572180516018,19.4463561315075,0.270688094898567,0.270688094898567,0.356997285422005,0.759956486399866,0.0694491389494064,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.256185372272466
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,23,1,2.46669317732628,23.8980237382659,19.7078713550168,0.261515223509285,0.261515223509285,0.361798196413144,0.759956486399866,0.0767082873460693,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.246856103093024
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,24,1,2.12207170323941,23.6191378266666,19.9548065450588,0.246935190042077,0.246935190042077,0.366331446340484,0.759956486399866,0.0828045399447343,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.232684812646017
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,25,1,1.81362292319247,23.3234214755262,20.1869565356425,0.232149990583633,0.232149990583633,0.370593268755369,0.759956486399866,0.0893852812086078,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.218365590207603
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,26,1,1.54461721116278,23.013725521558,20.3984444920231,0.211487956380584,0.211487956380584,0.374475776399307,0.759956486399866,0.0928692507736476,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.198954874241923
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,27,1,1.31172240078107,22.6928354317252,20.5900162369516,0.19157174492851,0.19157174492851,0.377992661127764,0.759956486399866,0.0957539474445183,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.18033606539179
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,28,1,1.10462144115396,22.3630137915444,20.7698847452978,0.179868508346239,0.179868508346239,0.381294697189341,0.759956486399866,0.104157305203495,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.168992354353211
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,29,1,0.931690334480055,22.0264543495103,20.9276051318469,0.157720386549055,0.157720386549055,0.384190136801418,0.759956486399866,0.102576378652424,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.148695625428336
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,30,1,0.791211617672372,21.6855148127101,21.0626250453628,0.135019913515919,0.135019913515919,0.386668839869342,0.759956486399866,0.0957539474445183,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.128065519197481
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,31,1,0.679803397848019,21.3423347553714,21.1762389155577,0.113613870194946,0.113613870194946,0.388754569605627,0.759956486399866,0.084080739177614,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.108634530404904
96,"COM","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,32,1,0.591088935319268,20.9986812493847,21.2730773049288,0.0968383893710403,0.0968383893710403,0.390532334133661,0.759956486399866,0.0721560576181889,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0932979382460764
